approach,chosen_model,system,dataset,repeat,num_rows,num_features,mape,mae,rmse
baseline_lr,linear_regression,batlik,frisco.csv,26,1919,11,0.049691751121915755,0.23922912080655584,0.31704539789561187
baseline_lr,linear_regression,batlik,frisco.csv,27,1919,11,0.052569840970275,0.254741585204435,0.34259395349053073
baseline_lr,linear_regression,batlik,frisco.csv,28,1919,11,0.053779265448787354,0.2601051413161086,0.34933817197339495
baseline_lr,linear_regression,batlik,frisco.csv,29,1919,11,0.04983790150999251,0.24512608195109,0.3306554577096354
baseline_lr,linear_regression,batlik,frisco.csv,30,1919,11,0.04939027842838914,0.24343297810916642,0.33712949960725636
baseline_lr,linear_regression,batlik,jelly.csv,1,1919,11,0.17862335131381205,0.3303924772007367,0.4364107383234858
baseline_lr,linear_regression,batlik,jelly.csv,2,1919,11,0.16599773878621288,0.3279507289516246,0.4636521004098067
baseline_lr,linear_regression,batlik,jelly.csv,3,1919,11,0.18086413218826947,0.33789528145385295,0.4522284836712971
baseline_lr,linear_regression,batlik,jelly.csv,4,1919,11,0.1713417221342954,0.32661986918837255,0.44601303862063596
baseline_lr,linear_regression,batlik,jelly.csv,5,1919,11,0.1722907139884109,0.3173386000283347,0.4116204666592488
baseline_lr,linear_regression,batlik,jelly.csv,6,1919,11,0.1740411360589705,0.3218529191543566,0.42584586874447383
baseline_lr,linear_regression,batlik,jelly.csv,7,1919,11,0.16573534929250047,0.32063982121774187,0.44658370718928725
baseline_lr,linear_regression,batlik,jelly.csv,8,1919,11,0.17188774114188585,0.32789606796206106,0.4472348133634137
baseline_lr,linear_regression,batlik,jelly.csv,9,1919,11,0.17082411935679248,0.31975527329466025,0.4274636151627765
baseline_lr,linear_regression,batlik,jelly.csv,10,1919,11,0.17272799108433026,0.3180431178442973,0.42093554855732324
baseline_lr,linear_regression,batlik,jelly.csv,11,1919,11,0.16258836094536763,0.3148568275072614,0.439566284495637
baseline_lr,linear_regression,batlik,jelly.csv,12,1919,11,0.1741447495903127,0.321200568920036,0.423996959269263
baseline_lr,linear_regression,batlik,jelly.csv,13,1919,11,0.17458483311677445,0.3341523521441999,0.4618290216786461
baseline_lr,linear_regression,batlik,jelly.csv,14,1919,11,0.16459224018759425,0.32144859364896017,0.443623088341535
baseline_lr,linear_regression,batlik,jelly.csv,15,1919,11,0.16413293187976974,0.3182862688540448,0.4466040837797644
baseline_lr,linear_regression,batlik,jelly.csv,16,1919,11,0.17300525294510244,0.330472853925192,0.44839888357625196
baseline_lr,linear_regression,batlik,jelly.csv,17,1919,11,0.1678733608669124,0.3251913452035817,0.45955398023766425
baseline_lr,linear_regression,batlik,jelly.csv,18,1919,11,0.1716534121813837,0.3264141427261653,0.44652541955479047
baseline_lr,linear_regression,batlik,jelly.csv,19,1919,11,0.1669320178693946,0.3170676708916125,0.42872626779654077
baseline_lr,linear_regression,batlik,jelly.csv,20,1919,11,0.17182162795926736,0.3161108631538643,0.4265718239474718
baseline_lr,linear_regression,batlik,jelly.csv,21,1919,11,0.16549238808038935,0.31249592833681356,0.43459162818640434
baseline_lr,linear_regression,batlik,jelly.csv,22,1919,11,0.1741790014566665,0.3163387266382938,0.4124400512659292
baseline_lr,linear_regression,batlik,jelly.csv,23,1919,11,0.16533453863980865,0.3204628154028231,0.4365011331172987
baseline_lr,linear_regression,batlik,jelly.csv,24,1919,11,0.1673190546880026,0.31275488185668454,0.42090851809030694
baseline_lr,linear_regression,batlik,jelly.csv,25,1919,11,0.1640042665745752,0.31540346354777626,0.4424962895271742
baseline_lr,linear_regression,batlik,jelly.csv,26,1919,11,0.1655575605154492,0.31067929659150806,0.4213031650259102
baseline_lr,linear_regression,batlik,jelly.csv,27,1919,11,0.16772476620616342,0.31871965753180626,0.4396330710842505
